scaffold	id	begin	end	size	transposable	taxonomy
SAMN10081750_1	SAMN10081750_1_prophage3	1216908	1227518	10.61	False	Siphoviridae
SAMN18440976_4	SAMN18440976_4_prophage2	196036	206643	10.607	False	Siphoviridae
SAMN44754175_1	SAMN44754175_1_prophage2	2083201	2093798	10.597	False	Siphoviridae
SAMN12871419_1	SAMN12871419_1_prophage3	2170134	2180724	10.59	False	Siphoviridae
SAMN10365447_5	SAMN10365447_5_prophage1	179885	190473	10.588	False	Siphoviridae
SAMN40733473_152	SAMN40733473_152_prophage1	55709	66296	10.587	False	Siphoviridae
SAMN32886019_23	SAMN32886019_23_prophage1	204407	214991	10.584	False	Siphoviridae
SAMN42178371_20	SAMN42178371_20_prophage2	26594	37176	10.582	False	Siphoviridae
SAMD00441893_1	SAMD00441893_1_prophage1	47753	58333	10.58	False	Siphoviridae
SAMN43785053_6	SAMN43785053_6_prophage1	15328	25907	10.579	False	Siphoviridae
SAMN40909103_1	SAMN40909103_1_prophage2	950966	961537	10.571	False	Siphoviridae
SAMN47237038_4	SAMN47237038_4_prophage1	111880	122439	10.559	False	Siphoviridae
SAMN33918436_11	SAMN33918436_11_prophage1	74589	85147	10.558	False	Myoviridae / Siphoviridae
SAMN43558233_1	SAMN43558233_1_prophage7	2356751	2367299	10.548	False	Siphoviridae
SAMN03196649_19	SAMN03196649_19_prophage1	37457	48004	10.547	False	Siphoviridae
SAMN03196645_16	SAMN03196645_16_prophage1	37459	48006	10.547	False	Siphoviridae
SAMN41486086_4	SAMN41486086_4_prophage1	89616	100161	10.545	False	Siphoviridae
SAMN13735610_55	SAMN13735610_55_prophage1	23109	33647	10.538	False	Siphoviridae
SAMD00036561_92	SAMD00036561_92_prophage1	65903	76441	10.538	False	Siphoviridae
SAMN35847935_1	SAMN35847935_1_prophage1	1819	12356	10.537	False	Siphoviridae
SAMN40733449_98	SAMN40733449_98_prophage1	3969	14505	10.536	False	Myoviridae / Podoviridae
SAMN21367938_20	SAMN21367938_20_prophage1	4918	15454	10.536	False	Siphoviridae
SAMN37140685_8	SAMN37140685_8_prophage1	126078	136609	10.531	False	Siphoviridae
SAMN10742635_2	SAMN10742635_2_prophage1	14257	24787	10.53	True	Unknown
SAMEA115434256_1	SAMEA115434256_1_prophage2	2403711	2414238	10.527	False	Siphoviridae
SAMN43785064_23	SAMN43785064_23_prophage1	5833	16357	10.524	False	Siphoviridae
SAMN16675128_7	SAMN16675128_7_prophage1	327939	338459	10.52	False	Myoviridae
SAMN37186520_12	SAMN37186520_12_prophage1	310809	321328	10.519	False	Myoviridae
SAMN33225762_9	SAMN33225762_9_prophage1	318753	329272	10.519	False	Myoviridae
SAMN33193059_4	SAMN33193059_4_prophage1	25451	35970	10.519	False	Myoviridae
SAMN30676162_1	SAMN30676162_1_prophage1	116100	126619	10.519	False	Myoviridae
SAMN29641507_3	SAMN29641507_3_prophage1	95887	106406	10.519	False	Myoviridae
SAMN28910692_1	SAMN28910692_1_prophage4	1277784	1288303	10.519	False	Myoviridae
SAMN19473658_3	SAMN19473658_3_prophage1	315299	325818	10.519	False	Myoviridae
SAMN16675141_12	SAMN16675141_12_prophage1	328227	338746	10.519	False	Myoviridae
SAMN16675129_5	SAMN16675129_5_prophage1	111641	122160	10.519	False	Myoviridae
SAMN16675127_5	SAMN16675127_5_prophage1	316803	327322	10.519	False	Myoviridae
SAMN16675124_4	SAMN16675124_4_prophage1	79576	90095	10.519	False	Myoviridae
SAMN16357178_1	SAMN16357178_1_prophage1	812722	823241	10.519	False	Myoviridae
SAMN13450403_1	SAMN13450403_1_prophage1	43658	54177	10.519	False	Myoviridae
SAMN10365601_34	SAMN10365601_34_prophage1	318829	329348	10.519	False	Myoviridae
SAMN10365237_17	SAMN10365237_17_prophage1	25547	36066	10.519	False	Myoviridae
SAMN08543181_9	SAMN08543181_9_prophage1	320443	330962	10.519	False	Myoviridae
SAMN06447729_1	SAMN06447729_1_prophage2	1080315	1090834	10.519	False	Myoviridae
SAMN04017317_1	SAMN04017317_1_prophage1	238214	248733	10.519	False	Myoviridae
SAMN02797817_1	SAMN02797817_1_prophage1	25481	36000	10.519	False	Myoviridae
SAMD00172662_1	SAMD00172662_1_prophage1	318653	329172	10.519	False	Myoviridae
SAMN45024445_3	SAMN45024445_3_prophage1	106561	117079	10.518	False	Myoviridae
SAMN40448250_1	SAMN40448250_1_prophage1	485304	495822	10.518	False	Myoviridae
SAMN36807673_1	SAMN36807673_1_prophage1	100824	111342	10.518	False	Myoviridae
SAMN33195128_1	SAMN33195128_1_prophage1	108144	118662	10.518	False	Myoviridae
SAMN31809661_12	SAMN31809661_12_prophage1	48529	59047	10.518	False	Myoviridae
SAMN31809238_1	SAMN31809238_1_prophage1	90958	101476	10.518	False	Myoviridae
SAMN29938195_23	SAMN29938195_23_prophage1	167056	177574	10.518	False	Myoviridae
SAMN27554129_1	SAMN27554129_1_prophage1	55164	65682	10.518	False	Myoviridae
SAMN27515023_1	SAMN27515023_1_prophage2	665743	676261	10.518	False	Myoviridae
SAMN22933949_12	SAMN22933949_12_prophage1	250825	261343	10.518	False	Myoviridae
SAMN19924352_1	SAMN19924352_1_prophage1	316257	326775	10.518	False	Myoviridae
SAMN17376698_5	SAMN17376698_5_prophage1	316554	327072	10.518	False	Myoviridae
SAMN16675139_3	SAMN16675139_3_prophage1	17282	27800	10.518	False	Myoviridae
SAMN16675137_3	SAMN16675137_3_prophage2	339340	349858	10.518	False	Myoviridae
SAMN16675136_8	SAMN16675136_8_prophage1	131020	141538	10.518	False	Myoviridae
SAMN16675135_23	SAMN16675135_23_prophage1	92487	103005	10.518	False	Myoviridae
SAMN16675123_1	SAMN16675123_1_prophage1	160102	170620	10.518	False	Myoviridae
SAMN16675122_34	SAMN16675122_34_prophage1	81809	92327	10.518	False	Myoviridae
SAMN16357303_1	SAMN16357303_1_prophage2	1274463	1284981	10.518	False	Myoviridae
SAMN16357180_1	SAMN16357180_1_prophage3	1736304	1746822	10.518	False	Myoviridae
SAMN15558268_17	SAMN15558268_17_prophage1	46802	57320	10.518	False	Myoviridae
SAMN15374531_12	SAMN15374531_12_prophage1	264065	274583	10.518	False	Myoviridae
SAMN14944482_6	SAMN14944482_6_prophage1	799770	810288	10.518	False	Myoviridae
SAMN13008356_10	SAMN13008356_10_prophage1	17149	27667	10.518	False	Myoviridae
SAMN13008353_10	SAMN13008353_10_prophage1	17548	28066	10.518	False	Myoviridae
SAMN13008333_10	SAMN13008333_10_prophage1	17534	28052	10.518	False	Myoviridae
SAMN10365604_14	SAMN10365604_14_prophage1	316246	326764	10.518	False	Myoviridae
SAMN10365602_18	SAMN10365602_18_prophage1	316256	326774	10.518	False	Myoviridae
SAMN10365241_26	SAMN10365241_26_prophage1	25550	36068	10.518	False	Myoviridae
SAMN10365240_16	SAMN10365240_16_prophage1	25548	36066	10.518	False	Myoviridae
SAMN10365236_31	SAMN10365236_31_prophage1	25551	36069	10.518	False	Myoviridae
SAMN10365235_20	SAMN10365235_20_prophage1	318745	329263	10.518	False	Myoviridae
SAMN10365137_47	SAMN10365137_47_prophage1	46563	57081	10.518	False	Myoviridae
SAMN08707611_1	SAMN08707611_1_prophage2	942568	953086	10.518	False	Myoviridae
SAMN08707609_1	SAMN08707609_1_prophage2	991259	1001777	10.518	False	Myoviridae
SAMN44971014_6	SAMN44971014_6_prophage1	101983	112500	10.517	False	Myoviridae
SAMN44971012_6	SAMN44971012_6_prophage1	22828	33345	10.517	False	Myoviridae
SAMEA2272526_83	SAMEA2272526_83_prophage1	41952	52469	10.517	False	Myoviridae
SAMN22202533_1	SAMN22202533_1_prophage1	764536	775048	10.512	False	Myoviridae
SAMN15514053_23	SAMN15514053_23_prophage1	95416	105928	10.512	False	Siphoviridae
SAMN02776192_3	SAMN02776192_3_prophage1	24554	35066	10.512	False	Siphoviridae
SAMN03196648_1	SAMN03196648_1_prophage1	318672	329182	10.51	False	Siphoviridae
SAMN38479636_1	SAMN38479636_1_prophage1	118248	128757	10.509	False	Siphoviridae
SAMN43087929_1	SAMN43087929_1_prophage1	40591	51098	10.507	False	Siphoviridae
SAMN31322009_44	SAMN31322009_44_prophage1	120028	130530	10.502	False	Siphoviridae
SAMN31322007_66	SAMN31322007_66_prophage1	6323	16825	10.502	False	Siphoviridae
SAMN41086562_7	SAMN41086562_7_prophage1	52342	62842	10.5	False	Siphoviridae
SAMN13106275_1	SAMN13106275_1_prophage1	1042231	1052725	10.494	False	Siphoviridae
SAMN07605138_1	SAMN07605138_1_prophage2	2789813	2800307	10.494	False	Siphoviridae
SAMN33275432_1	SAMN33275432_1_prophage3	1674421	1684912	10.491	False	Myoviridae / Siphoviridae
SAMN19374054_22	SAMN19374054_22_prophage1	37260	47747	10.487	False	Siphoviridae
SAMN44617700_1	SAMN44617700_1_prophage1	733464	743949	10.485	False	Siphoviridae
SAMN31710700_1	SAMN31710700_1_prophage1	41045	51522	10.477	False	Siphoviridae
SAMN02893814_1	SAMN02893814_1_prophage1	41045	51522	10.477	False	Siphoviridae
SAMN12616903_14	SAMN12616903_14_prophage1	8504	18969	10.465	False	Siphoviridae
SAMN34359409_66	SAMN34359409_66_prophage1	1819	12281	10.462	False	Siphoviridae
SAMN29405972_1	SAMN29405972_1_prophage2	1950946	1961407	10.461	False	Siphoviridae
SAMN33770587_3	SAMN33770587_3_prophage1	711	11171	10.46	False	Siphoviridae
SAMN28194256_15	SAMN28194256_15_prophage1	17060	27520	10.46	False	Siphoviridae
SAMN09829215_5	SAMN09829215_5_prophage2	18333	28792	10.459	False	Siphoviridae
SAMN42178381_1	SAMN42178381_1_prophage1	1735	12192	10.457	False	Siphoviridae
SAMN16675130_1	SAMN16675130_1_prophage1	325380	335836	10.456	False	Myoviridae
SAMN14168551_3	SAMN14168551_3_prophage1	121706	132147	10.441	False	Unknown
SAMN13008398_2	SAMN13008398_2_prophage1	85816	96256	10.44	False	Myoviridae
SAMN10174877_1	SAMN10174877_1_prophage4	2780979	2791419	10.44	False	Unknown
SAMN10365577_39	SAMN10365577_39_prophage1	22885	33324	10.439	False	Siphoviridae
SAMN21240068_1	SAMN21240068_1_prophage1	947446	957875	10.429	False	Siphoviridae
SAMN31309353_1	SAMN31309353_1_prophage1	317093	327521	10.428	False	Siphoviridae
SAMN13008330_21	SAMN13008330_21_prophage1	2027	12454	10.427	False	Siphoviridae
SAMN44971013_4	SAMN44971013_4_prophage1	28511	38934	10.423	False	Siphoviridae
SAMN33169522_14	SAMN33169522_14_prophage1	51271	61685	10.414	False	Siphoviridae
SAMD00060917_1	SAMD00060917_1_prophage5	755051	765454	10.403	False	Siphoviridae
SAMD00533729_1	SAMD00533729_1_prophage2	2080514	2090913	10.399	False	Siphoviridae
SAMN43829041_2	SAMN43829041_2_prophage2	375749	386142	10.393	False	Unknown
SAMN37547334_1	SAMN37547334_1_prophage1	40488	50881	10.393	False	Siphoviridae
SAMN37547333_1	SAMN37547333_1_prophage1	40488	50881	10.393	False	Siphoviridae
SAMN31809545_30	SAMN31809545_30_prophage1	139076	149469	10.393	False	Siphoviridae
SAMN34046340_19	SAMN34046340_19_prophage1	7217	17608	10.391	False	Siphoviridae
SAMN28890195_1	SAMN28890195_1_prophage2	1305031	1315419	10.388	False	Siphoviridae
SAMN28890193_23	SAMN28890193_23_prophage2	2555641	2566029	10.388	False	Siphoviridae
SAMN28890188_72	SAMN28890188_72_prophage1	315897	326285	10.388	False	Siphoviridae
SAMN28890184_1	SAMN28890184_1_prophage2	1002574	1012962	10.388	False	Siphoviridae
SAMN45919541_27	SAMN45919541_27_prophage1	4470	14856	10.386	True	Myoviridae
SAMN39280960_2	SAMN39280960_2_prophage1	203260	213646	10.386	True	Myoviridae
SAMN09829215_22	SAMN09829215_22_prophage1	15970	26355	10.385	False	Siphoviridae
SAMN16657552_1	SAMN16657552_1_prophage4	2577123	2587502	10.379	False	Siphoviridae
SAMN36868839_1	SAMN36868839_1_prophage3	3006095	3016457	10.362	False	Siphoviridae
SAMN31808602_19	SAMN31808602_19_prophage1	11524	21886	10.362	False	Siphoviridae
SAMEA114249610_3	SAMEA114249610_3_prophage1	5311	15669	10.358	False	Siphoviridae
SAMN31669118_93	SAMN31669118_93_prophage1	91685	102042	10.357	False	Siphoviridae
SAMN12671269_4	SAMN12671269_4_prophage2	23096	33453	10.357	False	Siphoviridae
SAMN32886024_32	SAMN32886024_32_prophage1	115733	126085	10.352	False	Siphoviridae
SAMN43829055_4	SAMN43829055_4_prophage1	70393	80744	10.351	False	Siphoviridae
SAMN43829054_4	SAMN43829054_4_prophage1	70393	80744	10.351	False	Siphoviridae
SAMN43829053_4	SAMN43829053_4_prophage2	115403	125754	10.351	False	Siphoviridae
SAMN36496264_11	SAMN36496264_11_prophage2	125578	135929	10.351	False	Siphoviridae
SAMN31972702_23	SAMN31972702_23_prophage2	112686	123036	10.35	False	Siphoviridae
SAMN05520948_1	SAMN05520948_1_prophage1	40723	51073	10.35	False	Siphoviridae
SAMN37707124_31	SAMN37707124_31_prophage1	17639	27984	10.345	False	Siphoviridae
SAMN30618823_1	SAMN30618823_1_prophage3	3051629	3061972	10.343	False	Siphoviridae
SAMN06812572_1	SAMN06812572_1_prophage1	480541	490882	10.341	False	Myoviridae
SAMN10365224_5	SAMN10365224_5_prophage1	44368	54708	10.34	False	Siphoviridae
SAMN10365223_22	SAMN10365223_22_prophage1	44368	54708	10.34	False	Siphoviridae
SAMN35847938_4	SAMN35847938_4_prophage1	26453	36791	10.338	False	Unknown
SAMN10365485_37	SAMN10365485_37_prophage1	143833	154153	10.32	False	Siphoviridae
SAMN10365335_48	SAMN10365335_48_prophage1	238457	248777	10.32	False	Siphoviridae
SAMN03766173_14	SAMN03766173_14_prophage1	60436	70753	10.317	False	Siphoviridae
SAMN32886018_42	SAMN32886018_42_prophage1	159175	169490	10.315	False	Myoviridae / Siphoviridae
SAMN31882070_1	SAMN31882070_1_prophage5	2196003	2206317	10.314	False	Siphoviridae
SAMN04517536_1	SAMN04517536_1_prophage4	2192665	2202973	10.308	False	Siphoviridae
SAMN28104644_1	SAMN28104644_1_prophage1	764741	775047	10.306	False	Myoviridae
SAMN05277751_1	SAMN05277751_1_prophage2	1505087	1515393	10.306	False	Myoviridae
SAMD00042709_41	SAMD00042709_41_prophage1	7885	18183	10.298	False	Siphoviridae
SAMEA104569513_85	SAMEA104569513_85_prophage1	144074	154369	10.295	False	Siphoviridae
SAMEA104569511_59	SAMEA104569511_59_prophage1	144074	154369	10.295	False	Siphoviridae
SAMEA104569510_68	SAMEA104569510_68_prophage1	144074	154369	10.295	False	Siphoviridae
SAMN38512581_84	SAMN38512581_84_prophage1	120777	131069	10.292	False	Siphoviridae
SAMN31808602_5	SAMN31808602_5_prophage2	21297	31585	10.288	False	Siphoviridae
SAMN31808591_9	SAMN31808591_9_prophage1	54561	64849	10.288	False	Siphoviridae
SAMN44342035_5	SAMN44342035_5_prophage2	2020985	2031264	10.279	False	Siphoviridae
SAMN40733455_9	SAMN40733455_9_prophage1	5932	16211	10.279	False	Siphoviridae
SAMN40733453_9	SAMN40733453_9_prophage1	79022	89301	10.279	False	Siphoviridae
SAMN25260013_1	SAMN25260013_1_prophage1	84654	94933	10.279	False	Siphoviridae
SAMN23424526_1	SAMN23424526_1_prophage2	2020119	2030398	10.279	False	Siphoviridae
SAMN20834202_1	SAMN20834202_1_prophage1	750843	761122	10.279	False	Siphoviridae
SAMN20114164_1	SAMN20114164_1_prophage2	2573532	2583811	10.279	False	Siphoviridae
SAMN09836112_1	SAMN09836112_1_prophage2	1988192	1998471	10.279	False	Siphoviridae
SAMN30618823_1	SAMN30618823_1_prophage1	969350	979627	10.277	False	Siphoviridae
SAMN36719959_53	SAMN36719959_53_prophage1	143690	153962	10.272	False	Siphoviridae
SAMN13871866_1	SAMN13871866_1_prophage3	2874483	2884755	10.272	False	Siphoviridae
SAMN13735606_30	SAMN13735606_30_prophage1	177519	187791	10.272	False	Siphoviridae
SAMN09734169_1	SAMN09734169_1_prophage2	224478	234745	10.267	False	Unknown
SAMN14600802_1	SAMN14600802_1_prophage3	1360515	1370781	10.266	False	Siphoviridae
SAMN40733493_2	SAMN40733493_2_prophage2	113499	123755	10.256	False	Siphoviridae
SAMN12547821_34	SAMN12547821_34_prophage1	353152	363408	10.256	False	Siphoviridae
SAMN36288183_18	SAMN36288183_18_prophage1	150131	160384	10.253	False	Siphoviridae
SAMN17718663_52	SAMN17718663_52_prophage1	5475	15725	10.25	False	Siphoviridae
SAMN17718661_51	SAMN17718661_51_prophage2	114951	125201	10.25	False	Siphoviridae
SAMN17718650_50	SAMN17718650_50_prophage1	5475	15725	10.25	False	Siphoviridae
SAMN14833145_1	SAMN14833145_1_prophage1	2058980	2069228	10.248	False	Siphoviridae
SAMN44261367_1	SAMN44261367_1_prophage2	1014885	1025132	10.247	False	Siphoviridae
SAMN37345414_1	SAMN37345414_1_prophage2	1058113	1068360	10.247	False	Siphoviridae
SAMN33275455_1	SAMN33275455_1_prophage1	1005235	1015482	10.247	False	Siphoviridae
SAMN32062191_54	SAMN32062191_54_prophage1	13709	23956	10.247	False	Siphoviridae
SAMN32062190_53	SAMN32062190_53_prophage1	342172	352419	10.247	False	Siphoviridae
SAMN32062189_54	SAMN32062189_54_prophage1	13709	23956	10.247	False	Siphoviridae
SAMN32062188_47	SAMN32062188_47_prophage1	342172	352419	10.247	False	Siphoviridae
SAMN32062187_41	SAMN32062187_41_prophage1	13709	23956	10.247	False	Siphoviridae
SAMN32062186_46	SAMN32062186_46_prophage1	342172	352419	10.247	False	Siphoviridae
SAMN32062173_65	SAMN32062173_65_prophage1	13709	23956	10.247	False	Siphoviridae
SAMN32062172_51	SAMN32062172_51_prophage1	58995	69242	10.247	False	Siphoviridae
SAMN32062171_57	SAMN32062171_57_prophage1	342172	352419	10.247	False	Siphoviridae
SAMN32062170_52	SAMN32062170_52_prophage1	13709	23956	10.247	False	Siphoviridae
SAMN24007614_34	SAMN24007614_34_prophage1	169560	179807	10.247	False	Siphoviridae
SAMN23708204_49	SAMN23708204_49_prophage1	95512	105759	10.247	False	Siphoviridae
SAMN11653945_1	SAMN11653945_1_prophage2	219318	229565	10.247	False	Siphoviridae
SAMN03196624_1	SAMN03196624_1_prophage2	118690	128937	10.247	False	Siphoviridae
SAMEA5671947_13	SAMEA5671947_13_prophage1	175875	186122	10.247	False	Siphoviridae
SAMEA2272728_1	SAMEA2272728_1_prophage3	1055366	1065613	10.247	False	Siphoviridae
SAMN10365490_99	SAMN10365490_99_prophage1	10914	21159	10.245	False	Siphoviridae
SAMN33169536_8	SAMN33169536_8_prophage1	140301	150543	10.242	False	Siphoviridae
SAMN31808605_47	SAMN31808605_47_prophage2	186978	197216	10.238	False	Siphoviridae
SAMN23798833_1	SAMN23798833_1_prophage3	1826862	1837096	10.234	True	Myoviridae
SAMN42165378_41	SAMN42165378_41_prophage1	6932	17164	10.232	False	Siphoviridae
SAMN10984520_16	SAMN10984520_16_prophage1	935	11161	10.226	False	Myoviridae / Siphoviridae
SAMN39585552_1	SAMN39585552_1_prophage2	1475300	1485524	10.224	False	Siphoviridae
SAMN42178362_9	SAMN42178362_9_prophage2	85797	96015	10.218	False	Siphoviridae
SAMN41518278_43	SAMN41518278_43_prophage1	27819	38037	10.218	False	Siphoviridae
SAMN37345008_1	SAMN37345008_1_prophage2	2098242	2108460	10.218	False	Siphoviridae
SAMN09602223_1	SAMN09602223_1_prophage1	740024	750242	10.218	False	Siphoviridae
SAMN08707604_1	SAMN08707604_1_prophage1	2073474	2083692	10.218	False	Siphoviridae
SAMN08158233_1	SAMN08158233_1_prophage2	2098167	2108385	10.218	False	Siphoviridae
SAMN04528828_36	SAMN04528828_36_prophage1	21090	31308	10.218	False	Siphoviridae
SAMN03654521_12	SAMN03654521_12_prophage1	149768	159986	10.218	False	Siphoviridae
SAMN03654440_34	SAMN03654440_34_prophage1	149769	159987	10.218	False	Siphoviridae
SAMN03196648_2	SAMN03196648_2_prophage1	276163	286377	10.214	False	Unknown
SAMN43257772_1	SAMN43257772_1_prophage1	181328	191538	10.21	False	Siphoviridae
SAMN43257771_1	SAMN43257771_1_prophage1	180385	190595	10.21	False	Siphoviridae
SAMN43257770_1	SAMN43257770_1_prophage1	181328	191538	10.21	False	Siphoviridae
SAMN38529060_1	SAMN38529060_1_prophage3	2123524	2133734	10.21	False	Siphoviridae
SAMN10822528_2	SAMN10822528_2_prophage1	269033	279242	10.209	False	Siphoviridae
SAMN02369402_41	SAMN02369402_41_prophage1	25172	35378	10.206	False	Myoviridae
SAMN16675177_102	SAMN16675177_102_prophage1	8814	19019	10.205	False	Siphoviridae
SAMN10365459_76	SAMN10365459_76_prophage1	11673	21876	10.203	False	Siphoviridae
SAMN39783602_1	SAMN39783602_1_prophage1	129791	139992	10.201	True	Myoviridae
SAMN39783601_1	SAMN39783601_1_prophage3	1693377	1703578	10.201	False	Myoviridae
SAMN38221066_7	SAMN38221066_7_prophage1	133622	143823	10.201	False	Siphoviridae
SAMN34218570_12	SAMN34218570_12_prophage1	3779	13980	10.201	False	Siphoviridae
SAMN39783603_4	SAMN39783603_4_prophage2	386833	397033	10.2	False	Myoviridae
SAMN43829009_4	SAMN43829009_4_prophage1	3240	13438	10.198	False	Siphoviridae
SAMN36291298_1	SAMN36291298_1_prophage3	1221007	1231204	10.197	False	Siphoviridae / Fuselloviridae
SAMN37196895_1	SAMN37196895_1_prophage1	578630	588825	10.195	False	Siphoviridae
SAMN33919453_4	SAMN33919453_4_prophage1	1691	11885	10.194	False	Siphoviridae
SAMN06163270_6	SAMN06163270_6_prophage2	58000	68192	10.192	False	Siphoviridae
SAMN43829052_2	SAMN43829052_2_prophage1	97726	107917	10.191	False	Siphoviridae
SAMN34996518_111	SAMN34996518_111_prophage1	62351	72542	10.191	False	Siphoviridae
SAMN29862203_1	SAMN29862203_1_prophage2	2875716	2885907	10.191	False	Siphoviridae
SAMN29784175_1	SAMN29784175_1_prophage2	2875349	2885540	10.191	False	Siphoviridae
SAMN06464112_15	SAMN06464112_15_prophage1	371111	381302	10.191	False	Siphoviridae
SAMN06464110_9	SAMN06464110_9_prophage1	371111	381302	10.191	False	Siphoviridae
SAMN41068565_55	SAMN41068565_55_prophage1	24414	34599	10.185	False	Siphoviridae
SAMN44857292_1	SAMN44857292_1_prophage1	1046356	1056538	10.182	False	Myoviridae / Siphoviridae
SAMN31037893_1	SAMN31037893_1_prophage3	881142	891320	10.178	False	Siphoviridae
SAMN31809099_1	SAMN31809099_1_prophage1	346503	356679	10.176	False	Siphoviridae
SAMN16357177_1	SAMN16357177_1_prophage1	62470	72646	10.176	False	Myoviridae
SAMN10358339_1	SAMN10358339_1_prophage1	81570	91746	10.176	False	Myoviridae
SAMN27397806_1	SAMN27397806_1_prophage2	691801	701976	10.175	True	Unknown
SAMN25249820_1	SAMN25249820_1_prophage9	2150651	2160826	10.175	False	Siphoviridae
SAMN13008304_2	SAMN13008304_2_prophage1	42414	52589	10.175	False	Myoviridae
